eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,14483456,0.0009607037596651935,0.03641967847943306,0.0362548828125,0.036407470703125,0.03546753153204918,0.03613739013671875,17.418041118979453,0.06913717836141586,0.06940361857414246,0.08856049925088882,0.14946602284908295,442,0.002419960917904973,0.0024336199276149273,0.003943381365388632,0.01120303850620985,2.8893442622950823e-05,1001.0,-200.1806549158478,32,-0.0042838837107410654,5.4413943441584705,18001.271548509598
nan,nan,14516224,0.0012350145922937373,0.05346069484949112,0.05342407152056694,0.05413208156824112,0.05167846754193306,0.053173828125,17.39214743077755,0.07057927548885345,0.06854170560836792,0.08393291383981705,0.15178939700126648,443,0.002529432764276862,0.002373563824221492,0.0035434372257441282,0.011553565971553326,2.8278688524590176e-05,1001.0,-203.3738826486055,32,-0.004485684963583481,3.3002890539355576,18026.48911690712
nan,nan,14548992,0.0010811789122271876,0.04370727762579918,0.04349365457892418,0.04250488430261612,0.04105224832892418,0.04268951416015625,17.430863133072855,0.06321755796670914,0.06518000364303589,0.08478961139917374,0.15553909540176392,444,0.002058562822639942,0.0021710542496293783,0.003619775176048279,0.012150607071816921,2.7663934426229494e-05,1001.0,-198.5446291426188,32,-0.0042980250600521686,4.079089062847197,18051.048382282257
nan,nan,14581760,0.0010650604731381463,0.043670654296875,0.043243408203125,0.04251709207892418,0.04139404371380806,0.042706298828125,17.43591600358486,0.06272144615650177,0.06435439735651016,0.0900852233171463,0.15354500710964203,445,0.001999863190576434,0.002098955912515521,0.0040785023011267185,0.01182267814874649,2.7049180327868846e-05,1001.0,-203.483675975212,32,-0.004269556545841624,5.352454743906856,18075.57880783081
nan,nan,14614528,0.0010167807404286577,0.04072265699505806,0.04036254808306694,0.04008178785443306,0.03750000149011612,0.039666748046875,17.412734016776085,0.06428050994873047,0.06602626293897629,0.08698024600744247,0.1541881412267685,446,0.002092630136758089,0.00219768681563437,0.003800026373937726,0.01190965622663498,2.64344262295082e-05,1001.0,-196.52490976517768,32,-0.004416141459660139,5.186886709369719,18099.91618680954
nan,nan,14647296,0.0011485938777695992,0.04845581203699112,0.04830322414636612,0.04819336161017418,0.04580078274011612,0.04768829345703125,17.45859555900097,0.06427430361509323,0.06716950237751007,0.08853647857904434,0.15230296552181244,447,0.0021125474013388157,0.0022965469397604465,0.003945134114474058,0.011645770631730556,2.581967213114755e-05,1001.0,-198.48738736912128,32,-0.004412284385762177,3.9890512905083595,18123.929089784622
nan,nan,14680064,0.0012319960073000403,0.0537109375,0.05372314527630806,0.05390014871954918,0.05225219950079918,0.0533966064453125,17.446960017085075,0.0654791072010994,0.06867362558841705,0.08896090090274811,0.15121154487133026,448,0.002170184627175331,0.0023828584235161543,0.003980664070695639,0.011466292664408684,2.520491803278687e-05,1001.0,-197.73698994644204,32,-0.004310412088671001,3.105995597783476,18148.001910448074
nan,nan,14712832,0.0008930752250307705,0.03215942531824112,0.03173217922449112,0.03089599683880806,0.02801513671875,0.03070068359375,17.4226986348629,0.057433318346738815,0.061684634536504745,0.08597557246685028,0.15913242101669312,449,0.0016800977755337954,0.0019250009208917618,0.003712338162586093,0.012682563625276089,2.459016393442622e-05,1001.0,-198.0706828005957,32,-0.0036140086187515406,5.5869364341720935,18172.439438343048
nan,nan,14745600,0.0010192513996116759,0.03934936597943306,0.04052734375,0.03929443284869194,0.03692626953125,0.03902435302734375,17.40956811606884,0.06648232787847519,0.06608252227306366,0.08593633770942688,0.1535957157611847,450,0.002248259261250496,0.0022089818958193064,0.0037124648224562407,0.011830293573439121,2.3975409836065574e-05,1001.0,-201.31240958518777,32,-0.004060819461301435,3.98435569871217,18197.153331279755
nan,nan,14778368,0.0010135911114048212,0.04021606594324112,0.03993530198931694,0.03927002102136612,0.036407470703125,0.03895721435546875,17.419051530957223,0.060842275619506836,0.062285032123327255,0.08331036567687988,0.15891435742378235,451,0.001882249373011291,0.001966804964467883,0.0034924352075904608,0.01265850942581892,2.3360655737704926e-05,1001.0,-196.70458161794267,32,-0.0038940999842452585,3.9770542742684483,18221.657750606537
nan,nan,14811136,0.000978668159859808,0.03650512918829918,0.03714599832892418,0.03672485426068306,0.03458862379193306,0.03624114990234375,17.466936647892,0.06617139279842377,0.06696268171072006,0.08564379811286926,0.15360836684703827,452,0.0022197968792170286,0.002265073824673891,0.003686195006594062,0.011828934773802757,2.2745901639344244e-05,1001.0,-198.8416938772936,32,-0.003928207343778922,3.706731581874192,18246.369026184082
nan,nan,14843904,0.0007932358790640137,0.02611084096133709,0.02728271484375,0.027069091796875,0.02435302734375,0.02620391845703125,17.431801691651344,0.06572479009628296,0.06392699480056763,0.08098458498716354,0.15748997032642365,453,0.00219311797991395,0.0020709505770355463,0.003304240992292762,0.012431690469384193,2.2131147540983597e-05,1001.0,-203.0304040324182,32,-0.003713427593902452,6.525265797786415,18271.25435614586
nan,nan,14876672,0.0010245565160403203,0.03988037258386612,0.03965454176068306,0.04005737230181694,0.03930053859949112,0.03972320556640625,17.412148272991182,0.07148335129022598,0.06972987204790115,0.08659440279006958,0.1494651734828949,454,0.0025823016185313463,0.0024519083090126514,0.003767120186239481,0.011198669672012329,2.151639344262295e-05,1001.0,-205.1943295348416,32,-0.0037546366238530027,3.6733410336077212,18296.09816789627
nan,nan,14909440,0.0009263021523111092,0.03429565578699112,0.03338012844324112,0.03321533277630806,0.03131103515625,0.033050537109375,17.41186066567898,0.06154351308941841,0.0651574358344078,0.08903873711824417,0.15409217774868011,455,0.0019363552564755082,0.0021603081841021776,0.00398734025657177,0.011915995739400387,2.09016393442623e-05,1001.0,-200.37120984477988,32,-0.00381815290384111,3.562123104929924,18320.681484222412
nan,nan,14942208,0.0010521936737859505,0.04072265699505806,0.04235229641199112,0.04064331203699112,0.03936157375574112,0.04076995849609375,17.41153489649296,0.06073065474629402,0.061710525304079056,0.0842909961938858,0.15851165354251862,456,0.0018855180824175477,0.0019408665830269456,0.003573803696781397,0.01259981095790863,2.0286885245901653e-05,1001.0,-212.27329147423572,32,-0.003799852469819598,3.990132643468678,18344.904933929443
nan,nan,14974976,0.000985288099218451,0.03713379055261612,0.03764648362994194,0.03616943582892418,0.034271240234375,0.03630523681640625,17.438022828102113,0.058285798877477646,0.06115950271487236,0.0813501700758934,0.16128689050674438,457,0.001738379942253232,0.0019023315981030464,0.003325231373310089,0.013034057803452015,1.967213114754097e-05,1001.0,-204.63991760940567,48,-0.003322352507530013,3.8682628161273898,18369.655309915543
nan,nan,15007744,0.0007270981528563425,0.02213745191693306,0.02272338978946209,0.02269287221133709,0.02153930626809597,0.02227325439453125,17.40923957824707,0.07092469185590744,0.07007953524589539,0.08701163530349731,0.14900851249694824,458,0.002568705240264535,0.0024851735215634108,0.0038037269841879606,0.011142394505441189,1.9057377049180324e-05,1001.0,-200.43421969775392,32,-0.0033616622866247782,5.977465178817511,18395.18746304512
nan,nan,15040512,0.000948980002067401,0.03651733323931694,0.03472900390625,0.03471679612994194,0.03182373195886612,0.03444671630859375,17.431323966383935,0.055647384375333786,0.05783586576581001,0.08179853111505508,0.16325293481349945,459,0.0015853963559493423,0.001699018874205649,0.003364342963322997,0.013351241126656532,1.8442622950819673e-05,1001.0,-211.0484005258839,32,-0.0034097550247679464,4.725583566911519,18419.394869327545
nan,nan,15073280,0.0007465520940058923,0.024505615234375,0.02427978627383709,0.02357177808880806,0.02276000939309597,0.023779296875,17.443431451916695,0.06122499704360962,0.06393344700336456,0.09014678746461868,0.15442697703838348,460,0.0018938342109322548,0.0020625023171305656,0.004090859089046717,0.011952804401516914,1.7827868852459025e-05,1001.0,-206.52460732579473,32,-0.003378787121982896,5.273642081767321,18443.25835633278
nan,nan,15106048,0.0008609758270722523,0.03112182579934597,0.03016357496380806,0.0302734375,0.03056030347943306,0.03052978515625,17.409429961442946,0.06874486058950424,0.07270792126655579,0.09074181318283081,0.1469634622335434,461,0.0023817461915314198,0.002660352038219571,0.0041350326500833035,0.010822868905961514,1.7213114754098343e-05,1001.0,-199.7980864745333,32,-0.0035152037926309276,4.5165184052661065,18467.857879638672
nan,nan,15138816,0.0006844989238743437,0.02188720740377903,0.02048339881002903,0.02027587965130806,0.017852783203125,0.02012481689453125,17.39381410777569,0.05944821983575821,0.06318370252847672,0.08652285486459732,0.1573553830385208,462,0.0017965227598324418,0.002024289919063449,0.003765694797039032,0.012413492426276207,1.6598360655737696e-05,1001.0,-198.02031262030408,32,-0.003373534287675284,6.182882643118501,18492.339176416397
nan,nan,15171584,0.0008218649793889198,0.02775879018008709,0.02772216871380806,0.027801513671875,0.02728881873190403,0.027642822265625,17.38974340260029,0.07160796225070953,0.07145871967077255,0.08814417570829391,0.14763806760311127,463,0.002592261414974928,0.0025756743270903826,0.003902705851942301,0.010929359123110771,1.5983606557377048e-05,1001.0,-194.75361091466908,32,-0.0036852555316727376,4.178395508509129,18516.879368782043
nan,nan,15204352,0.0008413677885982906,0.02966918982565403,0.02890625037252903,0.02885742299258709,0.026123046875,0.02838897705078125,17.4841936647892,0.056530941277742386,0.05991670489311218,0.08382854610681534,0.16137664020061493,464,0.001613858388736844,0.0018097354331985116,0.0035365012008696795,0.013039903715252876,1.53688524590164e-05,1001.0,-200.96836939532326,32,-0.0030738177243620156,4.0111465964466335,18542.58563566208
nan,nan,15237120,0.0007832710733055137,0.02655029296875,0.026763916015625,0.02513427846133709,0.02167968824505806,0.02503204345703125,17.40506272315979,0.05579298734664917,0.06034804508090019,0.086248479783535,0.16026364266872406,465,0.001571592758409679,0.00183498568367213,0.0037362307775765657,0.01285719033330679,1.4754098360655752e-05,1001.0,-195.62351910566292,32,-0.0030661969547509218,5.170297442376613,18567.906976222992
nan,nan,15269888,0.0007375052346105804,0.02370605431497097,0.02268676832318306,0.02291259728372097,0.02216796949505806,0.02286834716796875,17.416197222471236,0.06113220378756523,0.06683200597763062,0.08863992989063263,0.15413247048854828,466,0.001889624516479671,0.0022543699014931917,0.0039514219388365746,0.011904583312571049,1.413934426229507e-05,1001.0,-196.02272043276596,32,-0.003135188359738095,4.653779229708016,18591.89930319786
nan,nan,15302656,0.0007027988810477837,0.02145996131002903,0.02188720740377903,0.02231445349752903,0.0205078125,0.0215423583984375,17.43455410003662,0.06499963253736496,0.06376978009939194,0.0856935977935791,0.15565116703510284,467,0.002132399007678032,0.0020466528367251158,0.0036890581250190735,0.0121318893507123,1.3524590163934423e-05,1001.0,-198.61963397442992,32,-0.0028799419378628954,4.770270854048431,18616.796111106873
nan,nan,15335424,0.0007542387264038552,0.02357177808880806,0.02409057691693306,0.02272338978946209,0.02049560658633709,0.0227203369140625,17.425175759196282,0.05969301611185074,0.06334012001752853,0.08800093829631805,0.15657714009284973,468,0.001805144944228232,0.0020241327583789825,0.0038899374194443226,0.012280784547328949,1.2909836065573775e-05,1001.0,-206.73018531882758,32,-0.0027960383285972057,4.278897536639124,18641.79712176323
nan,nan,15368192,0.0005811760633150697,0.014550781808793545,0.014855957590043545,0.014678955078125,0.013348388485610485,0.0143585205078125,17.452942416071892,0.06459704786539078,0.06383164972066879,0.08431729674339294,0.15650497376918793,469,0.0021102370228618383,0.002054321113973856,0.0035708663053810596,0.012264574877917767,1.2295081967213128e-05,1001.0,-197.4077754323151,32,-0.002775175906572258,5.129657476395368,18667.042972564697
nan,nan,15400960,0.0007059459640913701,0.02089843712747097,0.02125244215130806,0.02165527455508709,0.02032470703125,0.02103271484375,17.43682359457016,0.06279303133487701,0.06362032145261765,0.08523547649383545,0.15650157630443573,470,0.002016283804550767,0.002049441682174802,0.003651712089776993,0.01228256244212389,1.1680327868852446e-05,1001.0,-204.17253197153107,32,-0.002912400035711471,3.959460738301277,18692.126526594162
-179.55752487396256,6.138762042223974,15400960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18735.431616306305
nan,nan,15433728,0.0006906188961693261,0.02133789099752903,0.02058105543255806,0.01984863355755806,0.01824340783059597,0.02000274658203125,17.442686459422113,0.05985487625002861,0.06345938891172409,0.08567623049020767,0.15776033699512482,471,0.001810558489523828,0.0020351409912109375,0.0036880746483802795,0.01246622484177351,1.1065573770491798e-05,1001.0,-196.747885743258,32,-0.0027297391141473783,3.998997281771153,18759.65302681923
nan,nan,15466496,0.0006760138752724742,0.02028198353946209,0.02009887807071209,0.017608642578125,0.014758300967514515,0.01818695068359375,17.41637632548809,0.04608893021941185,0.050714682787656784,0.07903473824262619,0.16994091868400574,472,0.001090332749299705,0.0013104965910315514,0.0031400048173964024,0.014459165744483471,1.045081967213115e-05,1001.0,-198.31679358781614,32,-0.0023565193805552553,4.398118422925473,18784.53689599037
nan,nan,15499264,0.0006085506699491817,0.01730957068502903,0.01701049879193306,0.01508178748190403,0.012713623233139515,0.01552886962890625,17.432761031389237,0.052413858473300934,0.056314755231142044,0.0816420465707779,0.16519133746623993,473,0.001391167170368135,0.0016016345471143723,0.003348126308992505,0.013659072108566761,9.836065573770501e-06,1001.0,-202.1288561450088,32,-0.002334632929705549,4.728562407754362,18808.700170993805
nan,nan,15532032,0.0005386307225307974,0.01324462890625,0.013232422061264515,0.01199951209127903,0.011944579891860485,0.01260528564453125,17.40465933084488,0.06645697355270386,0.0697638988494873,0.08902062475681305,0.15028344094753265,474,0.002238034037873149,0.0024579146411269903,0.003979301080107689,0.011324750259518623,9.221311475409821e-06,1001.0,-200.20784434270854,32,-0.0023779342009220272,4.123721025325358,18833.806844234467
nan,nan,15564800,0.0005072650680631341,0.01288452185690403,0.012463378719985485,0.01145019568502903,0.009844970889389515,0.0116607666015625,17.420426633954047,0.05038243159651756,0.05521181970834732,0.0816393569111824,0.16612668335437775,475,0.0012879918795078993,0.0015438866103067994,0.003351263701915741,0.01381685771048069,8.606557377049172e-06,1001.0,-202.09086879987612,32,-0.0023691534988756757,5.354053903371096,18858.5298640728
nan,nan,15597568,0.0006646326493864763,0.020751953125,0.01989135704934597,0.01839599572122097,0.015350341796875,0.018597412109375,17.444157209992408,0.051103103905916214,0.0549033060669899,0.0831187516450882,0.16540303826332092,476,0.0013211533660069108,0.0015194950392469764,0.0034685309510678053,0.013690820895135403,7.991803278688524e-06,1001.0,-200.49783836300682,32,-0.0021759064198704436,3.3617342237383125,18882.716688394547
nan,nan,15630336,0.0003906843297954765,0.006945800967514515,0.00714111328125,0.0058959960006177425,0.006317138671875,0.00657501220703125,17.445110911130904,0.06117773801088333,0.062417011708021164,0.08630188554525375,0.1571635901927948,477,0.0019036673475056887,0.001972386846318841,0.003744320711120963,0.01237962581217289,7.377049180327876e-06,1001.0,-199.44960975383594,32,-0.0019613929231127258,4.8943791965022685,18907.243334293365
nan,nan,15663104,0.0004916247378787375,0.01230468787252903,0.01160278357565403,0.009631347842514515,0.007598876953125,0.010284423828125,17.421122586727144,0.046737462282180786,0.05346086248755455,0.08252263069152832,0.16747872531414032,478,0.0011062646517530084,0.0014399931533262134,0.0034180746879428625,0.014035666361451149,6.7622950819672285e-06,1001.0,-197.41791717478137,32,-0.0018854489993827884,4.897371298074722,18932.413185596466
