eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,899072,0.046566689200335534,0.14208984375,0.14116211235523224,0.14125975966453552,0.15449218451976776,0.14047852158546448,0.14179687201976776,0.14677734673023224,0.16152343153953552,0.146197509765625,0.003066331638547126,0.04046399040962569,10.0,68.41726088523865,439,3.0737704918032767e-05,1000.0,-422.3412710487533,2,-0.03539030153106069,48.81438613831997,1870.1358098983765
nan,nan,901120,0.028451476193367853,0.08037109673023224,0.07758788764476776,0.09018554538488388,0.092041015625,0.08188476413488388,0.08198241889476776,0.08549804985523224,0.10478515923023224,0.0867919921875,0.0017696620776405324,0.021881385537562893,10.0,68.42471480369568,440,3.012295081967212e-05,1000.0,1105.222560934177,2,-0.02735911679410492,96.77140412330627,1872.6441361904144
1114.2403035619054,204.79910107240372,901120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1877.7630560398102
nan,nan,903168,0.0258849849949911,0.07285156100988388,0.07856445014476776,0.08598633110523224,0.07827148586511612,0.07099609076976776,0.06816406548023224,0.07021484524011612,0.09130859375,0.077044677734375,0.001586606270939228,0.019062444410519675,10.0,68.3279002904892,441,2.950819672131147e-05,1000.0,1148.368949700941,2,-0.024288670413284308,87.03274828195572,1880.2842321395874
nan,nan,905216,0.027009102501688177,0.07309570163488388,0.08461914211511612,0.09116210788488388,0.07993163913488388,0.06977538764476776,0.07387695461511612,0.07124023139476776,0.09907226264476776,0.0803466796875,0.0015069627548655261,0.01785818816279061,10.0,68.23423526287078,442,2.8893442622950823e-05,1000.0,1007.7834899307186,2,-0.028158231312568206,84.1459808588028,1882.7988431453705
nan,nan,907264,0.02765756125227199,0.07241211086511612,0.067626953125,0.07172851264476776,0.076171875,0.07675781100988388,0.08627929538488388,0.08955077826976776,0.12348632514476776,0.083001708984375,0.0015075724717462436,0.01762625039264094,10.0,68.17587494850159,443,2.8278688524590176e-05,1000.0,1148.0967725029284,2,-0.027711422859738377,98.24851208925247,1885.3146347999573
nan,nan,909312,0.02455113094729313,0.06630859524011612,0.06264648586511612,0.06591796875,0.06459961086511612,0.06391601264476776,0.06635741889476776,0.07534179836511612,0.09877929836511612,0.0704833984375,0.0013440631395496895,0.015879760216921567,10.0,68.3751053571701,444,2.7663934426229494e-05,1000.0,1010.5470710793627,2,-0.023913054678405387,94.96121808290482,1887.831060886383
nan,nan,911360,0.02571594962500967,0.07875976711511612,0.07504882663488388,0.06757812201976776,0.06337890774011612,0.07412109524011612,0.07001952826976776,0.07954101264476776,0.09287109225988388,0.075164794921875,0.0014181767066475004,0.017114832790684886,10.0,68.29485521316528,445,2.7049180327868846e-05,1000.0,989.7247736590475,2,-0.025606112464993204,89.95406616926194,1890.3475601673126
929.2032394672294,648.238844503631,911360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1895.4647588729858
nan,nan,913408,0.026464373676571996,0.08139648288488388,0.07036133110523224,0.07832030951976776,0.079833984375,0.08198241889476776,0.0732421875,0.07221679389476776,0.0888671875,0.078277587890625,0.0016518738797458355,0.019663211156148462,10.0,68.39436130523681,446,2.64344262295082e-05,1000.0,1145.2736441550271,2,-0.028442449235353707,95.2537759900093,1897.9801440238953
nan,nan,915456,0.031371233555910295,0.08964844048023224,0.07475586235523224,0.09228515625,0.09589843451976776,0.08847656100988388,0.084228515625,0.09702148288488388,0.12675781548023224,0.093634033203125,0.0020768069167388602,0.022570652383728886,10.0,68.46162264347076,447,2.581967213114755e-05,1000.0,282.43190354549944,2,-0.03382385572549538,56.75002543926239,1900.4868772029877
nan,nan,917504,0.02581566119879426,0.06699218600988388,0.06416015326976776,0.07456054538488388,0.08540038764476776,0.06875000149011612,0.07241211086511612,0.078125,0.10283203423023224,0.076654052734375,0.0013655561677296646,0.015620912550366484,10.0,68.1782577753067,448,2.520491803278687e-05,1000.0,1035.6067900231576,2,-0.029784672392543142,96.62499581575393,1902.9929587841034
nan,nan,919552,0.025500129299325637,0.05458984524011612,0.06333007663488388,0.07192382961511612,0.07192382961511612,0.07656250149011612,0.075439453125,0.09389648586511612,0.09067382663488388,0.07479248046875,0.0013603895517007914,0.015565762881306,10.0,68.39556443691254,449,2.459016393442622e-05,1000.0,1015.6578112538493,2,-0.026227144400013457,86.98462207317353,1905.5114710330963
nan,nan,921600,0.024671067686358582,0.05561523512005806,0.06411132961511612,0.06914062798023224,0.07001952826976776,0.06943359225988388,0.06728515774011612,0.08378906548023224,0.09409179538488388,0.071685791015625,0.0017143087367003317,0.019769636626006105,10.0,68.29012660980224,450,2.3975409836065574e-05,1000.0,954.0236338704428,2,-0.026984664737028652,86.16616779565811,1908.0199871063232
998.8713347846285,380.2207563616743,921600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1913.1295130252838
nan,nan,923648,0.027487858172753475,0.09360351413488388,0.08842773735523224,0.07749023288488388,0.08266601711511612,0.07749023288488388,0.07304687798023224,0.08041992038488388,0.08710937201976776,0.08253173828125,0.00202825562300859,0.0237429212895222,10.0,68.44691371917725,451,2.3360655737704926e-05,1000.0,555.2912374420043,2,-0.02861390577527345,62.89474331140518,1915.646034002304
nan,nan,925696,0.025577603566853215,0.055908203125,0.05830078199505806,0.06586913764476776,0.07709960639476776,0.073974609375,0.07666015625,0.08710937201976776,0.11479492485523224,0.076214599609375,0.0013636578019941225,0.016224490315653383,10.0,68.07511940002442,452,2.2745901639344244e-05,1000.0,1083.8743143804013,2,-0.02617542665448127,86.57663192749024,1918.1617178916931
nan,nan,927744,0.0244082541543321,0.08676757663488388,0.08476562798023224,0.07304687798023224,0.06953124701976776,0.06210937350988388,0.05292968824505806,0.05781250074505806,0.08061523735523224,0.070947265625,0.0013581988829173496,0.01571160549938213,10.0,68.31537594795228,453,2.2131147540983597e-05,1000.0,1159.0748922693467,2,-0.026089031742230873,88.70432452559471,1920.6693301200867
nan,nan,929792,0.024631369715280016,0.063232421875,0.066650390625,0.06987304985523224,0.06782226264476776,0.06455077975988388,0.06635741889476776,0.06528320163488388,0.09135742485523224,0.069390869140625,0.0012221398850670085,0.014599605952389539,10.0,68.34688804149627,454,2.151639344262295e-05,1000.0,1086.8460561802335,2,-0.025022713205908077,87.07804284095764,1923.1839349269867
nan,nan,931840,0.02298879479567404,0.05986328050494194,0.0634765625,0.06840820610523224,0.062255859375,0.05390625074505806,0.05336914211511612,0.06489257514476776,0.086669921875,0.064105224609375,0.0012105633817554918,0.015015600479091517,10.0,68.33629469871521,455,2.09016393442623e-05,1000.0,1159.7912226701847,2,-0.025220283077487693,83.97433047294616,1925.701043844223
1109.6727226956677,379.8223993358301,931840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1930.844361782074
nan,nan,933888,0.022680285878595895,0.05058593675494194,0.05839843675494194,0.06953124701976776,0.06215820461511612,0.06401367485523224,0.058349609375,0.06186523288488388,0.08510742336511612,0.063751220703125,0.0012163739282186725,0.014577163918875157,10.0,68.37628068923951,456,2.0286885245901653e-05,1000.0,1183.9795105206194,2,-0.023980386962284682,95.00193499326706,1933.3720059394836
nan,nan,935936,0.02259747501448146,0.05668945237994194,0.06206054612994194,0.06074218824505806,0.05341796949505806,0.05576171725988388,0.04716796800494194,0.06982421875,0.093017578125,0.062335205078125,0.0014639867837104247,0.01772670240025036,10.0,68.481969332695,457,1.967213114754097e-05,1000.0,1019.4511774421303,2,-0.027050172862982436,94.6215910077095,1935.8872091770172
nan,nan,937984,0.024446436742437072,0.05058593675494194,0.05576171725988388,0.07260742038488388,0.07182617485523224,0.06831054389476776,0.07529296725988388,0.08544921875,0.09379883110523224,0.0717041015625,0.0014153576375974808,0.01574945447209757,10.0,68.40287046432495,458,1.9057377049180324e-05,1000.0,683.3191005651765,2,-0.026700493173484573,72.78617969751357,1938.395003080368
nan,nan,940032,0.021636961705735303,0.06269530951976776,0.05849609524011612,0.058837890625,0.05942382663488388,0.05244140699505806,0.04746093600988388,0.05810546875,0.07973632961511612,0.059649658203125,0.0012280185401323251,0.014691581306396983,10.0,68.45269918441772,459,1.8442622950819673e-05,1000.0,1363.0297254792501,3,-0.022009118514324653,132.05937027931213,1940.905131816864
1102.577088794619,164.2124186347726,940032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1946.0132789611816
nan,nan,942080,0.022097076896898216,0.03945312649011612,0.04833984375,0.05942382663488388,0.06342773139476776,0.06669922173023224,0.06967773288488388,0.07246093451976776,0.07060547173023224,0.061260986328125,0.001178882856402197,0.013515088555868715,10.0,68.21137039661407,460,1.7827868852459025e-05,1000.0,1084.1745035442802,2,-0.02356729618350073,98.74202176332474,1948.541757106781
nan,nan,944128,0.023944368620504974,0.05019531399011612,0.052978515625,0.06552734225988388,0.07167968899011612,0.067138671875,0.06552734225988388,0.07373046875,0.09262695163488388,0.067425537109375,0.0014522484230838017,0.017326958681223914,10.0,68.46010179519654,461,1.7213114754098343e-05,1000.0,622.5512378079209,2,-0.02578767092486487,69.17848048806191,1951.0717458724976
nan,nan,946176,0.021071433649558456,0.04541015625,0.0546875,0.05546874925494194,0.06279297173023224,0.05258788913488388,0.04833984375,0.05546874925494194,0.074951171875,0.05621337890625,0.0010757641595773749,0.012791243696119637,10.0,68.30966575145722,462,1.6598360655737696e-05,1000.0,1119.9135416140916,2,-0.021930078572177082,88.87899857759476,1953.6025919914246
nan,nan,948224,0.02466415483650053,0.057861328125,0.06220703199505806,0.07573242485523224,0.07265625149011612,0.07670898735523224,0.06606445461511612,0.06972656399011612,0.08486328274011612,0.0707275390625,0.0012086167993402342,0.013536739477422089,10.0,68.3952050447464,463,1.5983606557377048e-05,1000.0,873.7901479828736,2,-0.028414290999353397,82.69417181611061,1956.1198770999908
nan,nan,950272,0.020975622451442178,0.05922851711511612,0.06000976637005806,0.06635741889476776,0.053955078125,0.05292968824505806,0.05253906175494194,0.04877929762005806,0.06459961086511612,0.0572998046875,0.0010798885890835664,0.013435933415894396,10.0,68.23921370506287,464,1.53688524590164e-05,1000.0,1100.5664019654691,2,-0.01995144534694191,98.12287029623985,1958.6368811130524
1186.7065842905126,219.21628229332953,950272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1963.7731659412384
nan,nan,952320,0.018630356867652152,0.040771484375,0.040283203125,0.04765624925494194,0.05029296875,0.04775390774011612,0.046875,0.05161132663488388,0.05180663987994194,0.04713134765625,0.0012089763049516478,0.014081705703574698,10.0,68.31370739936828,465,1.4754098360655752e-05,1000.0,1087.1653550580795,2,-0.02085313640213826,93.19142935276031,1966.295804977417
nan,nan,954368,0.021138115968642523,0.051513671875,0.06000976637005806,0.05620117112994194,0.05122070387005806,0.04682617262005806,0.05322265625,0.05454101413488388,0.08647461235523224,0.057501220703125,0.0012644037618883886,0.01530266593908891,10.0,68.39544336795807,466,1.413934426229507e-05,1000.0,1092.9874199244991,2,-0.022488733473437605,89.64616241455079,1968.8114111423492
nan,nan,956416,0.021057987550011602,0.047119140625,0.048828125,0.05424804612994194,0.05288086086511612,0.05415039137005806,0.06459961086511612,0.06220703199505806,0.07192382961511612,0.05699462890625,0.0016723410204576793,0.021135159308323638,10.0,68.24889853000641,467,1.3524590163934423e-05,1000.0,319.1288712323965,2,-0.023749420714420922,94.28921290636063,1971.3296160697937
nan,nan,958464,0.019826376206401618,0.05712890625,0.05034179612994194,0.04628906399011612,0.0458984375,0.044677734375,0.0458984375,0.054443359375,0.06630859524011612,0.051373291015625,0.0013693779386812822,0.014972824923461303,10.0,68.1727994441986,468,1.2909836065573775e-05,1000.0,428.32842112361436,2,-0.02110529230922111,80.0711477279663,1973.838830947876
nan,nan,960512,0.016669461609853897,0.02363281324505806,0.03208007663488388,0.04018554836511612,0.05268554762005806,0.03828125074505806,0.03183593600988388,0.04282226413488388,0.05922851711511612,0.040093994140625,0.0009139227411651518,0.01098817450547358,10.0,68.07762172222138,469,1.2295081967213128e-05,1000.0,988.2297800999673,2,-0.01754991709458409,97.24276986122132,1976.3517580032349
1053.706404382939,265.3531246903463,960512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1981.452476978302
nan,nan,962560,0.017002427544866805,0.02773437462747097,0.03691406175494194,0.04248046875,0.03945312649011612,0.0390625,0.04130859300494194,0.04853515699505806,0.05532226711511612,0.041351318359375,0.0012436107324901968,0.015594099060399458,10.0,68.2591641664505,470,1.1680327868852446e-05,1000.0,883.0777522836983,2,-0.019421323099231814,99.28283649682999,1983.9701931476593
nan,nan,964608,0.0171542891250283,0.05014648288488388,0.04257812350988388,0.04204101487994194,0.03901367262005806,0.041748046875,0.03837890550494194,0.039306640625,0.04501952975988388,0.042279052734375,0.0012269064003703535,0.01486226320557762,10.0,68.32550945281983,471,1.1065573770491798e-05,1000.0,572.6643972875162,2,-0.019111061079456704,85.30842094421386,1986.4846041202545
nan,nan,966656,0.018311859984896726,0.03769531100988388,0.04799804836511612,0.03969726711511612,0.04638671875,0.03989257663488388,0.04233398288488388,0.04985351487994194,0.06782226264476776,0.0464599609375,0.0009800406856811605,0.010941794897371437,10.0,68.41979622840881,472,1.045081967213115e-05,1000.0,445.75524580993874,2,-0.020668473306432133,70.20259289741516,1989.000267982483
nan,nan,968704,0.01735323278553551,0.02719726599752903,0.03271484375,0.03261718899011612,0.03457031399011612,0.03837890550494194,0.04116211086511612,0.056884765625,0.07871093600988388,0.042779541015625,0.0009042231575222103,0.010783812185400166,10.0,68.29362926483154,473,9.836065573770501e-06,1000.0,932.7704307545307,2,-0.019338793775023077,81.38096243143082,1991.5222470760345
nan,nan,970752,0.018320456039509735,0.03242187574505806,0.04111327975988388,0.05058593675494194,0.04799804836511612,0.04389648512005806,0.04062499850988388,0.05966796725988388,0.05869140475988388,0.046875,0.0008655007382913027,0.010305128205800429,10.0,68.4083758354187,474,9.221311475409821e-06,1000.0,1093.7081437110119,2,-0.017659763897336235,91.37841556072235,1994.0310649871826
1135.6264619480166,397.531486378328,970752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1999.1719789505005
nan,nan,972800,0.017853612202088698,0.026123046875,0.03398437425494194,0.039306640625,0.04243164137005806,0.03959960862994194,0.04926757887005806,0.05517578125,0.066650390625,0.0440673828125,0.0009517828853859101,0.01123959807009669,10.0,68.34686360359191,475,8.606557377049172e-06,1000.0,1073.4010063341264,2,-0.016830120746658395,90.85501956939697,2001.6828200817108
nan,nan,974848,0.015135616198676871,0.03330077975988388,0.03349609300494194,0.031005859375,0.02998046949505806,0.02739257737994194,0.02680664137005806,0.03666992112994194,0.05083007737994194,0.033685302734375,0.0009740145933392341,0.011281348940974567,10.0,68.28340163230897,476,7.991803278688524e-06,1000.0,1120.5213136686361,2,-0.0160905663658923,97.41745246648789,2004.1973338127136
nan,nan,976896,0.014106306057510665,0.02045898512005806,0.02700195275247097,0.02993164025247097,0.02690429612994194,0.03388671949505806,0.03066406212747097,0.03520507737994194,0.04619140550494194,0.031280517578125,0.0009638655470553204,0.010870933218393474,10.0,68.2137378692627,477,7.377049180327876e-06,1000.0,1089.6819619229145,2,-0.015424307783996482,102.1475378870964,2006.7110569477081
nan,nan,978944,0.0168279852008709,0.02744140662252903,0.032958984375,0.04526367038488388,0.03925781324505806,0.03857421875,0.04169921949505806,0.05131835862994194,0.06166992336511612,0.04227294921875,0.0008833911846522824,0.010264211814501323,10.0,68.28064846992493,478,6.7622950819672285e-06,1000.0,1071.0677730460766,2,-0.01786905968347128,99.43899577856064,2009.229423046112
nan,nan,980992,0.013898151369357948,0.01806640625,0.024169921875,0.035888671875,0.02963867224752903,0.02680664137005806,0.02626953087747097,0.03134765475988388,0.03842773288488388,0.028826904296875,0.0011417854941100814,0.014405469517805613,10.0,68.24871017932892,479,6.147540983606547e-06,1000.0,1155.8130041881734,2,-0.01502212431114458,93.25356818437577,2011.771884918213
